date,series_id,value
2004-03-25,RRPONTSYD,NA
2004-03-26,RRPONTSYD,NA
2004-03-29,RRPONTSYD,NA
2004-03-30,RRPONTSYD,NA
2004-03-31,RRPONTSYD,NA
2004-04-01,RRPONTSYD,NA
2004-04-02,RRPONTSYD,NA
2004-04-05,RRPONTSYD,NA
2004-04-06,RRPONTSYD,NA
2004-04-07,RRPONTSYD,NA
2004-04-08,RRPONTSYD,NA
2004-04-09,RRPONTSYD,NA
2004-04-12,RRPONTSYD,NA
2004-04-13,RRPONTSYD,NA
2004-04-14,RRPONTSYD,NA
2004-04-15,RRPONTSYD,NA
2004-04-16,RRPONTSYD,NA
2004-04-19,RRPONTSYD,NA
2004-04-20,RRPONTSYD,NA
2004-04-21,RRPONTSYD,NA
2004-04-22,RRPONTSYD,NA
2004-04-23,RRPONTSYD,NA
2004-04-26,RRPONTSYD,NA
2004-04-27,RRPONTSYD,NA
2004-04-28,RRPONTSYD,NA
2004-04-29,RRPONTSYD,NA
2004-04-30,RRPONTSYD,NA
2004-05-03,RRPONTSYD,NA
2004-05-04,RRPONTSYD,NA
2004-05-05,RRPONTSYD,NA
2004-05-06,RRPONTSYD,NA
2004-05-07,RRPONTSYD,NA
2004-05-10,RRPONTSYD,NA
2004-05-11,RRPONTSYD,NA
2004-05-12,RRPONTSYD,NA
2004-05-13,RRPONTSYD,NA
2004-05-14,RRPONTSYD,NA
2004-05-17,RRPONTSYD,NA
2004-05-18,RRPONTSYD,NA
2004-05-19,RRPONTSYD,NA
2004-05-20,RRPONTSYD,NA
2004-05-21,RRPONTSYD,NA
2004-05-24,RRPONTSYD,NA
2004-05-25,RRPONTSYD,NA
2004-05-26,RRPONTSYD,NA
2004-05-27,RRPONTSYD,NA
2004-05-28,RRPONTSYD,NA
2004-05-31,RRPONTSYD,NA
2004-06-01,RRPONTSYD,NA
2004-06-02,RRPONTSYD,NA
2004-06-03,RRPONTSYD,NA
2004-06-04,RRPONTSYD,NA
2004-06-07,RRPONTSYD,NA
2004-06-08,RRPONTSYD,NA
2004-06-09,RRPONTSYD,NA
2004-06-10,RRPONTSYD,NA
2004-06-11,RRPONTSYD,NA
2004-06-14,RRPONTSYD,NA
2004-06-15,RRPONTSYD,NA
2004-06-16,RRPONTSYD,NA
2004-06-17,RRPONTSYD,NA
2004-06-18,RRPONTSYD,NA
2004-06-21,RRPONTSYD,NA
2004-06-22,RRPONTSYD,NA
2004-06-23,RRPONTSYD,NA
2004-06-24,RRPONTSYD,NA
2004-06-25,RRPONTSYD,NA
2004-06-28,RRPONTSYD,NA
2004-06-29,RRPONTSYD,NA
2004-06-30,RRPONTSYD,NA
2004-07-01,RRPONTSYD,NA
2004-07-02,RRPONTSYD,NA
2004-07-05,RRPONTSYD,NA
2004-07-06,RRPONTSYD,NA
2004-07-07,RRPONTSYD,NA
2004-07-08,RRPONTSYD,NA
2004-07-09,RRPONTSYD,NA
2004-07-12,RRPONTSYD,NA
2004-07-13,RRPONTSYD,NA
2004-07-14,RRPONTSYD,NA
2004-07-15,RRPONTSYD,NA
2004-07-16,RRPONTSYD,NA
2004-07-19,RRPONTSYD,NA
2004-07-20,RRPONTSYD,NA
2004-07-21,RRPONTSYD,NA
2004-07-22,RRPONTSYD,NA
2004-07-23,RRPONTSYD,NA
2004-07-26,RRPONTSYD,NA
2004-07-27,RRPONTSYD,NA
2004-07-28,RRPONTSYD,NA
2004-07-29,RRPONTSYD,NA
2004-07-30,RRPONTSYD,NA
2004-08-02,RRPONTSYD,NA
2004-08-03,RRPONTSYD,NA
2004-08-04,RRPONTSYD,NA
2004-08-05,RRPONTSYD,NA
2004-08-06,RRPONTSYD,NA
2004-08-09,RRPONTSYD,NA
2004-08-10,RRPONTSYD,NA
2004-08-11,RRPONTSYD,NA
2004-08-12,RRPONTSYD,NA
2004-08-13,RRPONTSYD,NA
2004-08-16,RRPONTSYD,NA
2004-08-17,RRPONTSYD,NA
2004-08-18,RRPONTSYD,NA
2004-08-19,RRPONTSYD,NA
2004-08-20,RRPONTSYD,NA
2004-08-23,RRPONTSYD,NA
2004-08-24,RRPONTSYD,NA
2004-08-25,RRPONTSYD,NA
2004-08-26,RRPONTSYD,NA
2004-08-27,RRPONTSYD,NA
2004-08-30,RRPONTSYD,NA
2004-08-31,RRPONTSYD,NA
2004-09-01,RRPONTSYD,NA
2004-09-02,RRPONTSYD,NA
2004-09-03,RRPONTSYD,NA
2004-09-06,RRPONTSYD,NA
2004-09-07,RRPONTSYD,NA
2004-09-08,RRPONTSYD,NA
2004-09-09,RRPONTSYD,NA
2004-09-10,RRPONTSYD,NA
2004-09-13,RRPONTSYD,NA
2004-09-14,RRPONTSYD,NA
2004-09-15,RRPONTSYD,NA
2004-09-16,RRPONTSYD,NA
2004-09-17,RRPONTSYD,NA
2004-09-20,RRPONTSYD,NA
2004-09-21,RRPONTSYD,NA
2004-09-22,RRPONTSYD,NA
2004-09-23,RRPONTSYD,NA
2004-09-24,RRPONTSYD,NA
2004-09-27,RRPONTSYD,NA
2004-09-28,RRPONTSYD,NA
2004-09-29,RRPONTSYD,NA
2004-09-30,RRPONTSYD,NA
2004-10-01,RRPONTSYD,NA
2004-10-04,RRPONTSYD,NA
2004-10-05,RRPONTSYD,NA
2004-10-06,RRPONTSYD,NA
2004-10-07,RRPONTSYD,NA
2004-10-08,RRPONTSYD,NA
2004-10-11,RRPONTSYD,NA
2004-10-12,RRPONTSYD,NA
2004-10-13,RRPONTSYD,NA
2004-10-14,RRPONTSYD,NA
2004-10-15,RRPONTSYD,NA
2004-10-18,RRPONTSYD,NA
2004-10-19,RRPONTSYD,NA
2004-10-20,RRPONTSYD,NA
2004-10-21,RRPONTSYD,NA
2004-10-22,RRPONTSYD,NA
2004-10-25,RRPONTSYD,NA
2004-10-26,RRPONTSYD,NA
2004-10-27,RRPONTSYD,NA
2004-10-28,RRPONTSYD,NA
2004-10-29,RRPONTSYD,NA
2004-11-01,RRPONTSYD,NA
2004-11-02,RRPONTSYD,NA
