date,series_id,value
1997-10-31,BAMLC0A0CM,0.67
1997-11-03,BAMLC0A0CM,0.68
1997-11-04,BAMLC0A0CM,0.68
1997-11-05,BAMLC0A0CM,0.69
1997-11-06,BAMLC0A0CM,0.7
1997-11-07,BAMLC0A0CM,0.69
1997-11-10,BAMLC0A0CM,0.69
1997-11-11,BAMLC0A0CM,0.69
1997-11-12,BAMLC0A0CM,0.69
1997-11-13,BAMLC0A0CM,0.7
1997-11-14,BAMLC0A0CM,0.7
1997-11-17,BAMLC0A0CM,0.7
1997-11-18,BAMLC0A0CM,0.71
1997-11-19,BAMLC0A0CM,0.7
1997-11-20,BAMLC0A0CM,0.71
1997-11-21,BAMLC0A0CM,0.7
1997-11-24,BAMLC0A0CM,0.71
1997-11-25,BAMLC0A0CM,0.71
1997-11-26,BAMLC0A0CM,0.71
1997-11-27,BAMLC0A0CM,0.71
1997-11-28,BAMLC0A0CM,0.72
1997-11-30,BAMLC0A0CM,0.72
1997-12-01,BAMLC0A0CM,0.72
1997-12-02,BAMLC0A0CM,0.72
1997-12-03,BAMLC0A0CM,0.72
1997-12-04,BAMLC0A0CM,0.72
1997-12-05,BAMLC0A0CM,0.72
1997-12-08,BAMLC0A0CM,0.73
1997-12-09,BAMLC0A0CM,0.73
1997-12-10,BAMLC0A0CM,0.73
1997-12-11,BAMLC0A0CM,0.72
1997-12-12,BAMLC0A0CM,0.73
1997-12-15,BAMLC0A0CM,0.75
1997-12-16,BAMLC0A0CM,0.75
1997-12-17,BAMLC0A0CM,0.75
1997-12-18,BAMLC0A0CM,0.75
1997-12-19,BAMLC0A0CM,0.73
1997-12-22,BAMLC0A0CM,0.76
1997-12-23,BAMLC0A0CM,0.77
1997-12-24,BAMLC0A0CM,0.77
1997-12-25,BAMLC0A0CM,NA
1997-12-26,BAMLC0A0CM,0.76
1997-12-29,BAMLC0A0CM,0.76
1997-12-30,BAMLC0A0CM,0.77
1997-12-31,BAMLC0A0CM,0.7
1998-01-01,BAMLC0A0CM,NA
1998-01-02,BAMLC0A0CM,0.71
1998-01-05,BAMLC0A0CM,0.71
1998-01-06,BAMLC0A0CM,0.72
1998-01-07,BAMLC0A0CM,0.71
1998-01-08,BAMLC0A0CM,0.71
1998-01-09,BAMLC0A0CM,0.72
1998-01-12,BAMLC0A0CM,0.72
1998-01-13,BAMLC0A0CM,0.73
1998-01-14,BAMLC0A0CM,0.73
1998-01-15,BAMLC0A0CM,0.72
1998-01-16,BAMLC0A0CM,0.73
1998-01-19,BAMLC0A0CM,0.73
1998-01-20,BAMLC0A0CM,0.73
1998-01-21,BAMLC0A0CM,0.74
1998-01-22,BAMLC0A0CM,0.73
1998-01-23,BAMLC0A0CM,0.73
1998-01-26,BAMLC0A0CM,0.74
1998-01-27,BAMLC0A0CM,0.73
1998-01-28,BAMLC0A0CM,0.75
1998-01-29,BAMLC0A0CM,0.75
1998-01-30,BAMLC0A0CM,0.77
1998-01-31,BAMLC0A0CM,0.78
1998-02-02,BAMLC0A0CM,0.78
1998-02-03,BAMLC0A0CM,0.77
1998-02-04,BAMLC0A0CM,0.78
1998-02-05,BAMLC0A0CM,0.77
1998-02-06,BAMLC0A0CM,0.78
1998-02-09,BAMLC0A0CM,0.78
1998-02-10,BAMLC0A0CM,0.78
1998-02-11,BAMLC0A0CM,0.78
1998-02-12,BAMLC0A0CM,0.77
1998-02-13,BAMLC0A0CM,0.77
1998-02-16,BAMLC0A0CM,0.76
1998-02-17,BAMLC0A0CM,0.72
1998-02-18,BAMLC0A0CM,0.76
1998-02-19,BAMLC0A0CM,0.76
1998-02-20,BAMLC0A0CM,0.76
1998-02-23,BAMLC0A0CM,0.76
1998-02-24,BAMLC0A0CM,0.76
1998-02-25,BAMLC0A0CM,0.76
1998-02-26,BAMLC0A0CM,0.76
1998-02-27,BAMLC0A0CM,0.75
1998-02-28,BAMLC0A0CM,0.76
1998-03-02,BAMLC0A0CM,0.74
1998-03-03,BAMLC0A0CM,0.74
1998-03-04,BAMLC0A0CM,0.74
1998-03-05,BAMLC0A0CM,0.74
1998-03-06,BAMLC0A0CM,0.74
1998-03-09,BAMLC0A0CM,0.73
1998-03-10,BAMLC0A0CM,0.74
1998-03-11,BAMLC0A0CM,0.74
1998-03-12,BAMLC0A0CM,0.74
1998-03-13,BAMLC0A0CM,0.73
1998-03-16,BAMLC0A0CM,0.73
1998-03-17,BAMLC0A0CM,0.73
1998-03-18,BAMLC0A0CM,0.73
1998-03-19,BAMLC0A0CM,0.73
1998-03-20,BAMLC0A0CM,0.73
1998-03-23,BAMLC0A0CM,0.73
1998-03-24,BAMLC0A0CM,0.72
1998-03-25,BAMLC0A0CM,0.73
